year,team,year_team,seed,Finish,First_Rd,Second_Rd,Sweet_Sixteen,Elite_Eight,Final_Four,Championship,Pts,AdjEM,AdjO,AdjD,AdjT,Luck,Seas_PPG,Seas_Succ_3PT,Seas_3PT_Per,Seas_FT_Succ,Seas_3PT_Rate,Seas_Off_Rebound_Per,Seas_Def_Rebound_Per,Seas_Turnovers,Seas_Fouls,Seas_Opp_PPG,Seas_Opp_3PT_Succ,Seas_Opp_3PT_Rate,Seas_Opp_Off_Rebound,Seas_Opp_Def_Rebound,Seas_Opp_Turnover,Seas_Opp_Fouls,Seas_Poss
2011,Florida St,2011Florida St,10,3,1,1,0,0,0,0,3,16.76,104.5,87.7,66.7,-0.017,69.3,0.268,0.33,0.663,0.334,0.348,0.709,16.0,19.3,62.3,0.301,0.388,0.291,0.652,15.4,19.7,71.4
2011,Georgia,2011Georgia,10,1,0,0,0,0,0,0,0,12.24,108.2,95.9,63.5,-0.003,68.8,0.206,0.34,0.696,0.251,0.345,0.707,13.2,16.5,64.3,0.322,0.32,0.293,0.655,11.9,17.1,67.9
2011,Michigan St,2011Michigan St,10,1,0,0,0,0,0,0,0,15.08,109.5,94.4,65.0,0.01,68.1,0.278,0.348,0.697,0.328,0.34,0.743,13.2,18.8,66.0,0.363,0.315,0.257,0.66,11.5,17.8,67.9
2011,Penn St,2011Penn St,10,1,0,0,0,0,0,0,0,14.88,113.1,98.3,59.4,0.037,63.0,0.3,0.336,0.725,0.365,0.304,0.723,10.3,15.7,62.4,0.367,0.369,0.277,0.696,10.6,17.5,61.2
2011,Gonzaga,2011Gonzaga,11,2,1,0,0,0,0,0,1,16.45,112.1,95.6,66.1,-0.007,75.9,0.222,0.356,0.759,0.284,0.344,0.732,13.6,18.7,65.2,0.361,0.357,0.268,0.656,14.5,20.4,70.2
2011,Marquette,2011Marquette,11,3,1,1,0,0,0,0,3,18.14,115.5,97.3,66.2,-0.058,76.1,0.208,0.352,0.691,0.263,0.34,0.687,11.8,16.9,69.1,0.363,0.347,0.313,0.66,13.8,20.8,69.9
2011,Missouri,2011Missouri,11,1,0,0,0,0,0,0,0,15.54,113.4,97.8,70.7,-0.013,80.8,0.263,0.364,0.736,0.311,0.309,0.654,12.5,20.6,71.8,0.343,0.295,0.346,0.691,18.0,19.3,74.9
2011,VCU,2011VCU,11,5,1,1,1,1,0,0,15,13.49,112.0,98.5,65.6,0.021,71.5,0.343,0.359,0.719,0.408,0.308,0.66,11.3,18.2,67.4,0.355,0.291,0.34,0.692,14.5,18.6,67.2
2011,Clemson,2011Clemson,12,1,0,0,0,0,0,0,0,18.16,109.6,91.5,63.9,-0.087,68.3,0.286,0.349,0.693,0.347,0.331,0.713,13.0,18.4,60.9,0.322,0.322,0.287,0.669,15.1,19.1,67.3
2011,Memphis,2011Memphis,12,1,0,0,0,0,0,0,0,6.98,104.5,97.6,67.6,0.117,72.0,0.25,0.327,0.679,0.325,0.332,0.671,15.1,20.2,68.1,0.332,0.311,0.329,0.668,14.7,19.1,71.6
