year,team,year_team,seed,Finish,First_Rd,Second_Rd,Sweet_Sixteen,Elite_Eight,Final_Four,Championship,Pts,AdjEM,AdjO,AdjD,AdjT,Luck,Seas_PPG,Seas_Succ_3PT,Seas_3PT_Per,Seas_FT_Succ,Seas_3PT_Rate,Seas_Off_Rebound_Per,Seas_Def_Rebound_Per,Seas_Turnovers,Seas_Fouls,Seas_Opp_PPG,Seas_Opp_3PT_Succ,Seas_Opp_3PT_Rate,Seas_Opp_Off_Rebound,Seas_Opp_Def_Rebound,Seas_Opp_Turnover,Seas_Opp_Fouls,Seas_Poss
2025,Kansas,2025Kansas,7,1,0,0,0,0,0,0,0,22.94,115.9,93.0,68.6,-0.034,76.1,0.293,0.354,0.716,0.341,0.28,0.745,11.8,14.3,69.6,0.308,0.406,0.255,0.72,10.9,14.4,71.7
2025,Marquette,2025Marquette,7,1,0,0,0,0,0,0,0,21.01,117.4,96.4,67.7,-0.021,76.6,0.37,0.326,0.72,0.4639999999999999,0.28,0.716,9.4,16.0,68.7,0.318,0.3939999999999999,0.284,0.72,14.7,14.7,70.4
2025,St Marys,2025St Marys,7,2,1,0,0,0,0,0,1,22.73,114.7,92.0,61.7,0.014,72.7,0.263,0.3229999999999999,0.695,0.332,0.384,0.779,9.6,15.1,61.8,0.315,0.318,0.221,0.616,10.4,16.8,65.7
2025,UCLA,2025UCLA,7,2,1,0,0,0,0,0,1,23.46,117.3,93.8,65.0,-0.019,74.2,0.3,0.352,0.71,0.365,0.319,0.718,10.6,17.2,65.2,0.3279999999999999,0.45,0.282,0.6809999999999999,15.1,17.4,67.5
2025,Connecticut,2025Connecticut,8,2,1,0,0,0,0,0,1,20.18,121.6,101.4,64.0,-0.027,77.0,0.3329999999999999,0.348,0.7909999999999999,0.427,0.346,0.762,11.1,18.3,68.0,0.35,0.342,0.238,0.654,10.3,16.1,67.3
2025,Gonzaga,2025Gonzaga,8,2,1,0,0,0,0,0,1,28.01,124.7,96.7,70.5,-0.082,86.4,0.261,0.354,0.804,0.336,0.303,0.764,9.5,16.8,69.9,0.303,0.402,0.236,0.6970000000000001,12.8,17.6,73.1
2025,Louisville,2025Louisville,8,1,0,0,0,0,0,0,0,21.73,118.1,96.3,69.1,0.054,78.5,0.358,0.3279999999999999,0.746,0.478,0.307,0.7490000000000001,11.3,15.6,69.5,0.341,0.3979999999999999,0.251,0.693,12.8,18.4,70.7
2025,Mississippi St,2025Mississippi St,8,1,0,0,0,0,0,0,0,20.02,118.9,98.8,68.3,-0.002,79.5,0.32,0.314,0.701,0.427,0.322,0.726,10.7,17.4,74.2,0.358,0.44,0.2739999999999999,0.6779999999999999,13.3,17.3,71.9
2025,Baylor,2025Baylor,9,2,1,0,0,0,0,0,1,20.83,121.3,100.4,64.6,-0.036,75.2,0.33,0.3429999999999999,0.748,0.401,0.3389999999999999,0.706,10.6,16.4,70.3,0.359,0.414,0.294,0.6609999999999999,12.4,16.8,68.0
2025,Creighton,2025Creighton,9,2,1,0,0,0,0,0,1,19.44,117.8,98.3,67.3,0.044,75.5,0.38,0.345,0.728,0.489,0.25,0.746,12.2,11.1,70.0,0.326,0.353,0.254,0.75,7.9,15.8,69.5
2025,Georgia,2025Georgia,9,1,0,0,0,0,0,0,0,18.57,115.3,96.8,66.7,-0.002,75.3,0.275,0.3289999999999999,0.7170000000000001,0.37,0.3379999999999999,0.703,12.9,16.6,69.9,0.316,0.4039999999999999,0.297,0.662,12.3,19.8,70.5
2025,Oklahoma,2025Oklahoma,9,1,0,0,0,0,0,0,0,17.95,118.2,100.3,68.8,-0.004,78.3,0.325,0.365,0.795,0.416,0.252,0.6970000000000001,12.1,18.5,74.6,0.303,0.42,0.303,0.748,12.7,18.4,71.2
2025,Arkansas,2025Arkansas,10,3,1,1,0,0,0,0,3,19.33,114.4,95.1,69.4,-0.007,76.8,0.275,0.327,0.7390000000000001,0.366,0.257,0.72,11.5,16.2,71.4,0.314,0.389,0.28,0.743,12.2,17.4,72.4
2025,New Mexico,2025New Mexico,10,2,1,0,0,0,0,0,1,17.78,112.9,95.1,72.5,-0.002,79.3,0.255,0.34,0.6859999999999999,0.317,0.288,0.772,11.4,17.6,70.6,0.3379999999999999,0.3829999999999999,0.228,0.7120000000000001,14.8,19.1,75.1
2025,Utah St,2025Utah St,10,1,0,0,0,0,0,0,0,14.0,119.8,105.8,67.6,0.092,78.8,0.327,0.349,0.7020000000000001,0.426,0.322,0.727,10.8,18.2,70.5,0.34,0.444,0.273,0.6779999999999999,13.5,18.1,69.0
2025,Vanderbilt,2025Vanderbilt,10,1,0,0,0,0,0,0,0,16.23,117.8,101.6,69.5,0.01,78.9,0.308,0.325,0.746,0.4039999999999999,0.291,0.723,10.2,17.9,74.3,0.366,0.377,0.2769999999999999,0.7090000000000001,13.9,17.4,71.8
2025,Drake,2025Drake,11,2,1,0,0,0,0,0,1,15.12,112.9,97.8,59.4,0.021,68.5,0.281,0.356,0.7,0.362,0.351,0.769,11.2,16.2,60.2,0.312,0.386,0.231,0.649,13.2,17.2,62.0
2025,N Carolina,2025N Carolina,11,1,0,0,0,0,0,0,0,20.33,119.2,98.9,70.7,-0.03,80.7,0.296,0.356,0.741,0.372,0.255,0.7509999999999999,10.7,16.9,74.7,0.335,0.381,0.249,0.745,10.9,17.2,73.0
2025,San Diego St,2025San Diego St,11,1,0,0,0,0,0,0,0,15.13,109.8,94.6,66.3,0.028,69.8,0.317,0.326,0.665,0.396,0.268,0.716,11.2,18.5,65.2,0.312,0.471,0.284,0.732,13.0,17.9,68.7
2025,Texas,2025Texas,11,1,0,0,0,0,0,0,0,16.9,117.3,100.4,67.6,-0.067,78.5,0.288,0.362,0.7490000000000001,0.353,0.287,0.727,9.9,18.7,72.6,0.3379999999999999,0.364,0.273,0.713,11.4,18.8,70.8
2025,VCU,2025VCU,11,1,0,0,0,0,0,0,0,19.53,116.0,96.5,66.3,-0.054,76.2,0.3779999999999999,0.3379999999999999,0.7440000000000001,0.478,0.361,0.727,11.2,18.0,63.0,0.307,0.354,0.273,0.639,13.6,16.9,68.3
2025,Xavier,2025Xavier,11,1,0,0,0,0,0,0,0,17.19,116.2,99.0,69.2,-0.016,78.1,0.322,0.391,0.789,0.376,0.209,0.764,10.9,15.7,71.6,0.344,0.374,0.236,0.7909999999999999,12.3,17.7,71.4
2025,Colorado St,2025Colorado St,12,2,1,0,0,0,0,0,1,17.61,116.8,99.2,66.0,0.013,75.2,0.344,0.363,0.775,0.428,0.253,0.757,11.5,17.2,67.3,0.332,0.38,0.243,0.747,11.2,17.3,68.3
2025,Liberty,2025Liberty,12,1,0,0,0,0,0,0,0,12.46,111.8,99.4,65.6,0.037,73.7,0.414,0.387,0.652,0.482,0.177,0.741,10.3,13.9,65.3,0.287,0.345,0.259,0.823,11.4,14.6,68.0
2025,McNeese,2025McNeese,12,2,1,0,0,0,0,0,1,14.24,114.1,99.8,65.9,-0.008,74.7,0.296,0.352,0.6940000000000001,0.366,0.337,0.703,10.7,16.6,64.5,0.324,0.469,0.297,0.6629999999999999,14.3,15.9,67.4
2025,UC San Diego,2025UC San Diego,12,1,0,0,0,0,0,0,0,18.25,115.0,96.7,65.8,-0.005,77.5,0.397,0.361,0.747,0.496,0.23,0.7490000000000001,9.0,16.7,63.0,0.331,0.444,0.251,0.77,15.6,16.5,68.9
2025,Akron,2025Akron,13,1,0,0,0,0,0,0,0,6.47,113.6,107.1,71.7,0.092,83.4,0.379,0.364,0.7509999999999999,0.452,0.308,0.732,11.9,18.2,76.4,0.324,0.38,0.268,0.6920000000000001,12.6,16.8,74.6
2025,Grd Canyon,2025Grd Canyon,13,1,0,0,0,0,0,0,0,6.29,107.4,101.1,71.4,0.06,77.6,0.238,0.313,0.733,0.3379999999999999,0.304,0.7340000000000001,13.4,17.6,70.0,0.3229999999999999,0.341,0.266,0.696,14.8,20.2,74.3
2025,High Point,2025High Point,13,1,0,0,0,0,0,0,0,9.15,118.4,109.2,66.5,0.015,81.2,0.307,0.366,0.762,0.3939999999999999,0.322,0.718,10.3,18.3,70.7,0.3289999999999999,0.356,0.282,0.6779999999999999,11.0,18.3,68.8
2025,Yale,2025Yale,13,1,0,0,0,0,0,0,0,11.02,115.2,104.2,67.7,-0.048,80.7,0.28,0.384,0.7340000000000001,0.322,0.302,0.765,10.0,16.4,70.9,0.3339999999999999,0.478,0.235,0.698,11.1,17.2,70.6
2025,Lipscomb,2025Lipscomb,14,1,0,0,0,0,0,0,0,8.55,112.0,103.5,66.2,-0.013,77.0,0.3829999999999999,0.364,0.7959999999999999,0.476,0.215,0.748,10.0,12.8,68.2,0.312,0.37,0.252,0.785,10.8,15.8,68.8
2025,Montana,2025Montana,14,1,0,0,0,0,0,0,0,0.07,110.6,110.6,67.3,0.18,75.2,0.289,0.363,0.746,0.368,0.1969999999999999,0.73,10.9,16.5,75.0,0.336,0.351,0.27,0.8029999999999999,10.5,17.5,69.3
2025,Troy,2025Troy,14,1,0,0,0,0,0,0,0,6.95,107.4,100.4,66.5,-0.003,72.0,0.322,0.301,0.7240000000000001,0.45,0.371,0.7070000000000001,13.3,16.3,66.3,0.3279999999999999,0.3829999999999999,0.293,0.629,13.1,17.3,68.7
2025,UNC Wilmington,2025UNC Wilmington,14,1,0,0,0,0,0,0,0,5.28,112.2,106.9,65.9,0.049,76.6,0.27,0.3279999999999999,0.755,0.364,0.344,0.7440000000000001,10.8,16.8,70.3,0.34,0.435,0.256,0.6559999999999999,11.5,18.5,68.7
2025,Bryant,2025Bryant,15,1,0,0,0,0,0,0,0,0.92,106.8,105.8,72.7,0.007,79.8,0.28,0.33,0.716,0.348,0.3279999999999999,0.743,12.0,16.1,74.9,0.325,0.361,0.257,0.672,12.0,17.3,75.4
2025,Omaha,2025Omaha,15,1,0,0,0,0,0,0,0,-0.06,111.0,111.1,67.7,0.085,77.0,0.318,0.356,0.73,0.391,0.283,0.774,10.8,18.4,76.2,0.352,0.45,0.226,0.7170000000000001,10.2,18.3,70.6
2025,Robert Morris,2025Robert Morris,15,1,0,0,0,0,0,0,0,2.9,107.5,104.6,68.1,0.077,76.9,0.295,0.346,0.718,0.367,0.347,0.745,12.7,16.7,71.6,0.34,0.356,0.255,0.653,13.1,19.1,71.7
2025,Wofford,2025Wofford,15,1,0,0,0,0,0,0,0,4.24,113.9,109.7,64.3,-0.034,73.1,0.392,0.348,0.667,0.477,0.336,0.7559999999999999,11.0,17.3,70.8,0.345,0.46,0.244,0.664,9.6,16.1,66.5
2025,Alabama St,2025Alabama St,16,1,0,0,0,0,0,0,0,-8.87,101.5,110.4,68.1,0.06,71.9,0.366,0.326,0.6920000000000001,0.427,0.256,0.713,9.1,18.4,72.7,0.337,0.402,0.287,0.7440000000000001,12.9,16.1,71.2
2025,American,2025American,16,1,0,0,0,0,0,0,0,-6.65,102.5,109.2,63.8,0.123,67.8,0.38,0.352,0.757,0.4529999999999999,0.222,0.741,10.8,17.7,68.5,0.3379999999999999,0.359,0.259,0.778,11.4,15.4,65.6
2025,Mount St Marys,2025Mount St Marys,16,1,0,0,0,0,0,0,0,-6.34,100.9,107.3,67.8,0.162,69.3,0.3429999999999999,0.345,0.733,0.411,0.281,0.735,14.7,15.6,70.7,0.318,0.452,0.265,0.7190000000000001,10.7,16.0,69.9
2025,Norfolk St,2025Norfolk St,16,1,0,0,0,0,0,0,0,-1.63,107.5,109.1,66.5,0.071,74.7,0.191,0.308,0.753,0.276,0.298,0.664,12.4,17.8,71.8,0.3379999999999999,0.431,0.336,0.7020000000000001,12.6,18.2,69.5
2025,SIUE,2025SIUE,16,1,0,0,0,0,0,0,0,-4.5,101.8,106.3,66.2,0.076,69.6,0.304,0.331,0.6729999999999999,0.366,0.284,0.732,11.6,16.8,68.3,0.331,0.387,0.268,0.716,11.5,16.8,69.6
2025,St Francis PA,2025St Francis PA,16,1,0,0,0,0,0,0,0,-12.76,99.7,112.5,67.1,0.06,68.0,0.352,0.3379999999999999,0.725,0.42,0.2339999999999999,0.7140000000000001,13.3,15.5,73.4,0.322,0.431,0.286,0.7659999999999999,10.9,14.5,69.1
