source,raw_team,normalized_team,canonical_team,match_method
teamrankings,Mississippi St,mississippi st,Mississippi St,global_alias
teamrankings,Boston College,boston college,Boston College,cleaned
teamrankings,Colorado St,colorado st,Colorado St,historical_exact
teamrankings,California,california,California,historical_exact
teamrankings,N Kentucky,n kentucky,N Kentucky,cleaned
teamrankings,Montana St,montana st,Montana St,global_alias
teamrankings,North Dakota,north dakota,North Dakota,historical_exact
teamrankings,Kent St,kent st,Kent St,cleaned
teamrankings,Seton Hall,seton hall,Seton Hall,historical_exact
teamrankings,Stetson,stetson,Stetson,historical_exact
teamrankings,CS Northridge,cs northridge,CS Northridge,cleaned
teamrankings,San Diego St,san diego st,San Diego St,global_alias
teamrankings,Columbia,columbia,Columbia,cleaned
teamrankings,Boise St,boise st,Boise St,global_alias
teamrankings,Washington St,washington st,Washington St,global_alias
teamrankings,Houston,houston,Houston,historical_exact
teamrankings,Austin Peay,austin peay,Austin Peay,historical_exact
teamrankings,St Bonaventure,st bonaventure,St Bonaventure,historical_exact
teamrankings,S Alabama,s alabama,S Alabama,cleaned
teamrankings,Hofstra,hofstra,Hofstra,cleaned
teamrankings,Georgia So,georgia so,Georgia So,cleaned
teamrankings,Northwestern,northwestern,Northwestern,historical_exact
teamrankings,NC Greensboro,nc greensboro,NC Greensboro,cleaned
teamrankings,F Dickinson,f dickinson,F Dickinson,cleaned
teamrankings,S Utah,s utah,S Utah,cleaned
teamrankings,Nicholls,nicholls,Nicholls,cleaned
teamrankings,Yale,yale,Yale,historical_exact
teamrankings,Weber St,weber st,Weber St,historical_exact
teamrankings,UCSB,ucsb,UCSB,cleaned
teamrankings,Wofford,wofford,Wofford,historical_exact
teamrankings,Seattle,seattle,Seattle,cleaned
teamrankings,Saint Mary's,st mary s,St Marys,global_alias
teamrankings,Stony Brook,stony brook,Stony Brook,historical_exact
teamrankings,Michigan,michigan,Michigan,historical_exact
teamrankings,Longwood,longwood,Longwood,historical_exact
teamrankings,Michigan St,michigan st,Michigan St,global_alias
teamrankings,Marshall,marshall,Marshall,historical_exact
teamrankings,Sacred Heart,sacred heart,Sacred Heart,cleaned
teamrankings,New Hampshire,new hampshire,New Hampshire,cleaned
teamrankings,N Iowa,n iowa,N Iowa,cleaned
teamrankings,Mt St Mary's,mt st mary s,Mount St Marys,global_alias
teamrankings,Bowling Green,bowling green,Bowling Green,cleaned
teamrankings,SF Austin,sf austin,SF Austin,cleaned
teamrankings,Tarleton St,tarleton st,Tarleton St,cleaned
teamrankings,San Diego,san diego,San Diego,cleaned
teamrankings,Monmouth,monmouth,Monmouth,cleaned
teamrankings,Providence,providence,Providence,historical_exact
teamrankings,Pepperdine,pepperdine,Pepperdine,cleaned
teamrankings,Omaha,omaha,Omaha,cleaned
teamrankings,Delaware,delaware,Delaware,historical_exact
teamrankings,Morehead St,morehead st,Morehead St,historical_exact
teamrankings,Indiana,indiana,Indiana,historical_exact
teamrankings,Kansas St,kansas st,Kansas St,cleaned
teamrankings,Robert Morris,robert morris,Robert Morris,historical_exact
teamrankings,S Illinois,s illinois,S Illinois,cleaned
teamrankings,Missouri,missouri,Missouri,historical_exact
teamrankings,Oral Roberts,oral roberts,Oral Roberts,historical_exact
teamrankings,Wichita St,wichita st,Wichita St,historical_exact
teamrankings,Louisiana Tech,louisiana tech,Louisiana Tech,cleaned
teamrankings,Penn,penn,Penn,cleaned
teamrankings,South Carolina,south carolina,S Carolina,global_alias
teamrankings,Presbyterian,presbyterian,Presbyterian,cleaned
teamrankings,Louisville,louisville,Louisville,historical_exact
teamrankings,Akron,akron,Akron,historical_exact
teamrankings,Ball St,ball st,Ball St,cleaned
teamrankings,UNLV,unlv,UNLV,historical_exact
teamrankings,Alcorn St,alcorn st,Alcorn St,cleaned
teamrankings,N Dakota St,n dakota st,N Dakota St,cleaned
teamrankings,Drexel,drexel,Drexel,historical_exact
teamrankings,Gardner-Webb,gardner webb,Gardner Webb,historical_exact
teamrankings,NC Central,nc central,NC Central,cleaned
teamrankings,Richmond,richmond,Richmond,historical_exact
teamrankings,Hawai'i,hawai i,Hawai'i,cleaned
teamrankings,Coastal Car,coastal car,Coastal Car,cleaned
teamrankings,Loyola Chi,loyola chi,Loyola Chi,cleaned
teamrankings,Rhode Island,rhode island,Rhode Island,historical_exact
teamrankings,UCF,ucf,UCF,cleaned
teamrankings,Texas A&M-CC,texas a and m cc,Texas A&M-CC,cleaned
teamrankings,Lehigh,lehigh,Lehigh,historical_exact
teamrankings,La Salle,la salle,La Salle,historical_exact
teamrankings,Wyoming,wyoming,Wyoming,historical_exact
teamrankings,Liberty,liberty,Liberty,historical_exact
teamrankings,N Illinois,n illinois,N Illinois,cleaned
teamrankings,Florida Intl,florida intl,Florida Intl,cleaned
teamrankings,Iona,iona,Iona,historical_exact
teamrankings,Sam Houston,sam houston,Sam Houston,cleaned
teamrankings,Missouri St,missouri st,Missouri St,cleaned
teamrankings,Jackson St,jackson st,Jackson St,cleaned
teamrankings,Loyola Mymt,loyola mymt,Loyola Mymt,cleaned
teamrankings,Niagara,niagara,Niagara,cleaned
teamrankings,Rice,rice,Rice,cleaned
teamrankings,Georgia Tech,georgia tech,Georgia Tech,historical_exact
teamrankings,Oklahoma St,oklahoma st,Oklahoma St,historical_exact
teamrankings,VCU,vcu,VCU,historical_exact
teamrankings,Old Dominion,old dominion,Old Dominion,historical_exact
teamrankings,Georgetown,georgetown,Georgetown,historical_exact
teamrankings,Rider,rider,Rider,cleaned
teamrankings,Incarnate Word,incarnate word,Incarnate Word,cleaned
teamrankings,Radford,radford,Radford,historical_exact
teamrankings,New Orleans,new orleans,New Orleans,cleaned
teamrankings,Bethune,bethune,Bethune,cleaned
teamrankings,Brown,brown,Brown,cleaned
teamrankings,Abl Christian,abl christian,Abl Christian,cleaned
teamrankings,Norfolk St,norfolk st,Norfolk St,historical_exact
teamrankings,George Mason,george mason,George Mason,historical_exact
teamrankings,Kansas City,kansas city,Kansas City,cleaned
teamrankings,Portland St,portland st,Portland St,cleaned
teamrankings,UC Davis,uc davis,UC Davis,historical_exact
teamrankings,Temple,temple,Temple,historical_exact
teamrankings,Fordham,fordham,Fordham,cleaned
teamrankings,Utah Tech,utah tech,Utah Tech,cleaned
teamrankings,St Thomas,st thomas,St Thomas,cleaned
teamrankings,E Tennessee St,e tennessee st,E Tennessee St,cleaned
teamrankings,Mercer,mercer,Mercer,historical_exact
teamrankings,C Connecticut,c connecticut,C Connecticut,cleaned
teamrankings,Elon,elon,Elon,cleaned
teamrankings,Tennessee St,tennessee st,Tennessee St,cleaned
teamrankings,Villanova,villanova,Villanova,historical_exact
teamrankings,C Arkansas,c arkansas,C Arkansas,cleaned
teamrankings,Colgate,colgate,Colgate,historical_exact
teamrankings,Harvard,harvard,Harvard,historical_exact
teamrankings,Le Moyne,le moyne,Le Moyne,cleaned
teamrankings,Vermont,vermont,Vermont,historical_exact
teamrankings,Duquesne,duquesne,Duquesne,historical_exact
teamrankings,Southern Miss,southern miss,Southern Miss,cleaned
teamrankings,Morgan St,morgan st,Morgan St,cleaned
teamrankings,West Virginia,west virginia,West Virginia,historical_exact
teamrankings,Portland,portland,Portland,cleaned
teamrankings,Binghamton,binghamton,Binghamton,cleaned
teamrankings,Jacksonville,jacksonville,Jacksonville,cleaned
teamrankings,Evansville,evansville,Evansville,cleaned
teamrankings,W Michigan,w michigan,W Michigan,cleaned
teamrankings,SIU Edward,siu edward,SIUE,global_alias
teamrankings,Northeastern,northeastern,Northeastern,historical_exact
teamrankings,Idaho St,idaho st,Idaho St,cleaned
teamrankings,Illinois Chicago,illinois chicago,Illinois Chicago,cleaned
teamrankings,UC Riverside,uc riverside,UC Riverside,cleaned
teamrankings,Hou Christian,hou christian,Hou Christian,cleaned
teamrankings,S Carolina St,s carolina st,S Carolina St,cleaned
teamrankings,FGCU,fgcu,FGCU,cleaned
teamrankings,Canisius,canisius,Canisius,cleaned
teamrankings,Murray St,murray st,Murray St,historical_exact
teamrankings,Arizona St,arizona st,Arizona St,cleaned
teamrankings,Maryland,maryland,Maryland,historical_exact
teamrankings,Texas So,texas so,Texas So,cleaned
teamrankings,Alabama A&M,alabama a and m,Alabama A&M,cleaned
teamrankings,Campbell,campbell,Campbell,cleaned
teamrankings,UTEP,utep,UTEP,cleaned
teamrankings,Prairie View,prairie view,Prairie View,cleaned
teamrankings,N Arizona,n arizona,N Arizona,cleaned
teamrankings,E Carolina,e carolina,E Carolina,cleaned
teamrankings,Davidson,davidson,Davidson,historical_exact
teamrankings,Miami OH,miami oh,Miami OH,cleaned
teamrankings,Green Bay,green bay,Green Bay,cleaned
teamrankings,The Citadel,citadel,The Citadel,cleaned
teamrankings,NW State,nw state,NW State,cleaned
teamrankings,N Texas,n texas,N Texas,cleaned
teamrankings,SC Upstate,sc upstate,SC Upstate,cleaned
teamrankings,William & Mary,william and mary,William & Mary,cleaned
teamrankings,Oregon St,oregon st,Oregon St,historical_exact
teamrankings,Delaware St,delaware st,Delaware St,cleaned
teamrankings,UT Rio Grande,ut rio grande,UT Rio Grande,cleaned
teamrankings,San Jose St,san jose st,San Jose St,cleaned
teamrankings,Charlotte,charlotte,Charlotte,cleaned
teamrankings,Hampton,hampton,Hampton,historical_exact
teamrankings,Vanderbilt,vanderbilt,Vanderbilt,historical_exact
teamrankings,Southern,southern,Southern,historical_exact
teamrankings,Merrimack,merrimack,Merrimack,cleaned
teamrankings,Utah Valley,utah valley,Utah Valley,cleaned
teamrankings,American,american,American,historical_exact
teamrankings,Texas St,texas st,Texas St,cleaned
teamrankings,Bellarmine,bellarmine,Bellarmine,cleaned
teamrankings,Fresno St,fresno st,Fresno St,historical_exact
teamrankings,Buffalo,buffalo,Buffalo,historical_exact
teamrankings,E Texas A&M,e texas a and m,E Texas A&M,cleaned
teamrankings,UL Monroe,ul monroe,UL Monroe,cleaned
teamrankings,Jacksonville St,jacksonville st,Jacksonville St,historical_exact
teamrankings,CS Bakersfield,cs bakersfield,CS Bakersfield,cleaned
teamrankings,Cal Baptist,cal baptist,Cal Baptist,cleaned
teamrankings,S Indiana,s indiana,S Indiana,cleaned
teamrankings,VMI,vmi,VMI,cleaned
teamrankings,Towson,towson,Towson,cleaned
teamrankings,SE Louisiana,se louisiana,SE Louisiana,cleaned
teamrankings,Valparaiso,valparaiso,Valparaiso,historical_exact
teamrankings,LIU,liu,LIU,cleaned
teamrankings,CS Fullerton,cs fullerton,CS Fullerton,cleaned
teamrankings,Maine,maine,Maine,cleaned
teamrankings,Illinois St,illinois st,Illinois St,cleaned
teamrankings,Idaho,idaho,Idaho,cleaned
teamrankings,Air Force,air force,Air Force,cleaned
teamrankings,Alabama St,alabama st,Alabama St,global_alias
teamrankings,W Illinois,w illinois,W Illinois,cleaned
teamrankings,Detroit Mercy,detroit mercy,Detroit Mercy,cleaned
teamrankings,E Michigan,e michigan,E Michigan,cleaned
teamrankings,New Mexico St,new mexico st,New Mexico St,historical_exact
teamrankings,Holy Cross,holy cross,Holy Cross,historical_exact
teamrankings,NJIT,njit,NJIT,cleaned
teamrankings,Manhattan,manhattan,Manhattan,historical_exact
teamrankings,Boston U,boston u,Boston U,cleaned
teamrankings,C Michigan,c michigan,C Michigan,cleaned
teamrankings,UCLA,ucla,UCLA,historical_exact
teamrankings,Navy,navy,Navy,cleaned
teamrankings,NC A&T,nc a and t,NC A&T,cleaned
teamrankings,Rutgers,rutgers,Rutgers,historical_exact
teamrankings,Grambling,grambling,Grambling,cleaned
teamrankings,E Illinois,e illinois,E Illinois,cleaned
teamrankings,Bucknell,bucknell,Bucknell,historical_exact
teamrankings,Chicago St,chicago st,Chicago St,cleaned
teamrankings,Florida A&M,florida a and m,Florida A&M,cleaned
teamrankings,Tenn Tech,tenn tech,Tenn Tech,cleaned
teamrankings,DePaul,depaul,DePaul,cleaned
teamrankings,Marist,marist,Marist,cleaned
teamrankings,Saint Peter's,st peter s,St Peters,global_alias
teamrankings,IU Indy,iu indy,IU Indy,cleaned
teamrankings,SE Missouri St,se missouri st,SE Missouri St,cleaned
teamrankings,Middle Tenn,middle tenn,Middle Tenn,cleaned
teamrankings,Sacramento St,sacramento st,Sacramento St,cleaned
teamrankings,Pacific,pacific,Pacific,historical_exact
teamrankings,Charleston So,charleston so,Charleston So,cleaned
teamrankings,Notre Dame,notre dame,Notre Dame,historical_exact
teamrankings,Lindenwood,lindenwood,Lindenwood,cleaned
teamrankings,St Francis PA,st francis pa,St Francis PA,cleaned
teamrankings,Stonehill,stonehill,Stonehill,cleaned
teamrankings,Loyola MD,loyola md,Loyola MD,cleaned
teamrankings,Cal Poly,cal poly,Cal Poly,historical_exact
teamrankings,Virginia,virginia,Virginia,historical_exact
teamrankings,Lafayette,lafayette,Lafayette,historical_exact
teamrankings,Maryland ES,maryland es,Maryland ES,cleaned
teamrankings,Wagner,wagner,Wagner,historical_exact
teamrankings,Dartmouth,dartmouth,Dartmouth,cleaned
teamrankings,Siena,siena,Siena,cleaned
teamrankings,Army,army,Army,cleaned
teamrankings,Coppin St,coppin st,Coppin St,cleaned
teamrankings,Miss Valley St,miss valley st,Miss Valley St,cleaned
