year,team,year_team,seed,Finish,First_Rd,Second_Rd,Sweet_Sixteen,Elite_Eight,Final_Four,Championship,Pts,AdjEM,AdjO,AdjD,AdjT,Luck,Seas_PPG,Seas_Succ_3PT,Seas_3PT_Per,Seas_FT_Succ,Seas_3PT_Rate,Seas_Off_Rebound_Per,Seas_Def_Rebound_Per,Seas_Turnovers,Seas_Fouls,Seas_Opp_PPG,Seas_Opp_3PT_Succ,Seas_Opp_3PT_Rate,Seas_Opp_Off_Rebound,Seas_Opp_Def_Rebound,Seas_Opp_Turnover,Seas_Opp_Fouls,Seas_Poss
2015,Ohio St,2015Ohio St,10,2,1,0,0,0,0,0,1,20.75,115.6,94.8,65.2,-0.043,75.3,0.2689999999999999,0.37,0.68,0.32,0.318,0.7040000000000001,11.3,16.1,63.0,0.3229999999999999,0.376,0.296,0.682,14.3,17.8,68.0
2015,BYU,2015BYU,11,1,0,0,0,0,0,0,0,16.69,119.4,102.7,70.4,-0.055,82.1,0.308,0.39,0.768,0.366,0.313,0.736,12.2,20.6,73.6,0.331,0.3229999999999999,0.264,0.687,13.1,20.8,73.3
2015,Boise St,2015Boise St,11,1,0,0,0,0,0,0,0,13.85,111.9,98.1,62.8,0.009,69.4,0.373,0.389,0.7240000000000001,0.415,0.258,0.7559999999999999,10.2,17.2,60.8,0.313,0.357,0.244,0.742,12.3,16.7,64.6
2015,Dayton,2015Dayton,11,2,1,0,0,0,0,0,1,14.24,109.2,95.0,63.4,0.022,67.8,0.294,0.356,0.6859999999999999,0.382,0.204,0.741,11.5,15.9,60.8,0.325,0.3339999999999999,0.259,0.7959999999999999,13.6,19.9,65.9
2015,Mississippi,2015Mississippi,11,1,0,0,0,0,0,0,0,13.88,114.5,100.6,66.2,-0.033,72.8,0.267,0.332,0.773,0.33,0.326,0.71,11.2,19.6,68.4,0.358,0.401,0.29,0.674,12.6,18.7,69.6
2015,Texas,2015Texas,11,1,0,0,0,0,0,0,0,18.94,112.4,93.4,62.0,-0.079,67.4,0.278,0.3379999999999999,0.723,0.341,0.373,0.758,12.8,16.3,60.3,0.347,0.308,0.242,0.627,8.9,18.6,65.7
2015,UCLA,2015UCLA,11,3,1,1,0,0,0,0,3,14.65,112.9,98.2,65.8,0.032,71.9,0.258,0.368,0.6759999999999999,0.289,0.315,0.736,11.9,17.9,68.1,0.356,0.385,0.264,0.685,12.1,18.0,69.4
2015,Buffalo,2015Buffalo,12,1,0,0,0,0,0,0,0,11.87,111.3,99.4,68.3,0.001,74.6,0.242,0.341,0.7190000000000001,0.303,0.322,0.72,11.5,18.4,68.3,0.33,0.379,0.28,0.6779999999999999,13.6,21.1,70.6
2015,SF Austin,2015SF Austin,12,1,0,0,0,0,0,0,0,13.64,113.9,100.3,65.4,0.02,78.0,0.289,0.373,0.7340000000000001,0.367,0.361,0.726,13.7,21.5,65.2,0.337,0.2789999999999999,0.2739999999999999,0.639,16.6,21.2,69.4
2015,Wofford,2015Wofford,12,1,0,0,0,0,0,0,0,6.72,105.2,98.5,60.5,0.122,65.5,0.286,0.368,0.688,0.332,0.2769999999999999,0.74,10.7,17.0,59.9,0.309,0.313,0.26,0.723,12.5,18.3,63.4
2015,Wyoming,2015Wyoming,12,1,0,0,0,0,0,0,0,5.67,104.8,99.1,59.1,0.083,61.2,0.294,0.326,0.7040000000000001,0.4,0.196,0.759,11.2,14.0,57.4,0.349,0.352,0.241,0.804,10.7,18.6,61.2
2015,Eastern Washington,2015Eastern Washington,13,1,0,0,0,0,0,0,0,3.25,112.9,109.6,68.2,0.067,79.2,0.376,0.3929999999999999,0.7170000000000001,0.432,0.271,0.7090000000000001,10.9,18.2,74.6,0.387,0.353,0.291,0.7290000000000001,12.3,19.1,70.3
2015,Harvard,2015Harvard,13,1,0,0,0,0,0,0,0,9.23,104.8,95.6,61.1,0.091,63.2,0.222,0.3429999999999999,0.721,0.264,0.314,0.7559999999999999,11.5,15.9,58.5,0.34,0.317,0.244,0.6859999999999999,12.5,17.9,63.7
2015,UC Irvine,2015UC Irvine,13,1,0,0,0,0,0,0,0,7.09,106.3,99.2,63.4,-0.022,66.4,0.285,0.382,0.684,0.304,0.287,0.6990000000000001,11.7,17.0,63.3,0.336,0.291,0.301,0.713,11.1,16.8,65.6
2015,Valparaiso,2015Valparaiso,13,1,0,0,0,0,0,0,0,11.13,107.4,96.3,62.3,0.053,68.2,0.307,0.384,0.6829999999999999,0.3389999999999999,0.326,0.757,12.0,16.7,59.9,0.3339999999999999,0.373,0.243,0.674,11.9,18.1,65.3
2015,Albany,2015Albany,14,1,0,0,0,0,0,0,0,3.29,107.2,103.9,60.8,0.054,65.3,0.285,0.358,0.758,0.3429999999999999,0.313,0.757,11.5,16.5,60.5,0.362,0.417,0.243,0.687,12.4,18.7,62.9
2015,Georgia St,2015Georgia St,14,2,1,0,0,0,0,0,1,10.32,111.6,101.3,62.4,-0.003,70.1,0.203,0.3229999999999999,0.731,0.275,0.283,0.67,10.4,18.4,62.6,0.331,0.42,0.33,0.7170000000000001,15.0,17.3,66.0
2015,Northeastern,2015Northeastern,14,1,0,0,0,0,0,0,0,5.12,108.3,103.1,63.3,0.025,68.5,0.254,0.386,0.725,0.305,0.28,0.772,13.8,14.2,65.1,0.344,0.288,0.228,0.72,9.9,18.3,65.5
2015,UAB,2015UAB,14,2,1,0,0,0,0,0,1,3.06,104.9,101.9,64.7,0.025,68.1,0.247,0.332,0.737,0.301,0.324,0.6920000000000001,13.6,17.7,67.7,0.319,0.318,0.308,0.6759999999999999,13.3,18.4,69.2
2015,Belmont,2015Belmont,15,1,0,0,0,0,0,0,0,2.27,110.2,107.9,66.9,0.065,73.6,0.4,0.377,0.6920000000000001,0.478,0.265,0.713,13.7,16.6,70.4,0.3429999999999999,0.366,0.287,0.735,12.4,18.8,68.6
2015,N Dakota St,2015N Dakota St,15,1,0,0,0,0,0,0,0,1.41,103.8,102.4,60.8,0.105,64.3,0.3279999999999999,0.382,0.693,0.356,0.244,0.7879999999999999,10.0,15.4,62.4,0.362,0.331,0.212,0.7559999999999999,10.2,17.1,63.6
2015,New Mexico St,2015New Mexico St,15,1,0,0,0,0,0,0,0,6.63,107.4,100.8,63.0,-0.042,67.6,0.208,0.363,0.7070000000000001,0.253,0.3939999999999999,0.715,13.8,16.1,60.2,0.308,0.235,0.285,0.606,13.0,19.1,64.6
2015,Texas Southern,2015Texas Southern,15,1,0,0,0,0,0,0,0,-3.84,104.1,107.9,63.3,0.128,68.3,0.2319999999999999,0.322,0.6609999999999999,0.312,0.302,0.684,13.0,17.4,68.2,0.344,0.283,0.316,0.698,12.3,20.8,68.2
2015,Coastal Carolina,2015Coastal Carolina,16,1,0,0,0,0,0,0,0,2.38,106.7,104.3,64.1,0.006,70.5,0.285,0.359,0.705,0.337,0.33,0.74,11.3,16.7,65.4,0.3379999999999999,0.396,0.26,0.67,11.0,18.1,66.3
2015,Hampton,2015Hampton,16,1,0,0,0,0,0,0,0,-7.4,96.6,104.0,69.2,0.031,67.0,0.248,0.304,0.652,0.326,0.299,0.726,14.1,21.4,68.2,0.3389999999999999,0.302,0.2739999999999999,0.701,14.1,20.5,71.8
2015,Lafayette,2015Lafayette,16,1,0,0,0,0,0,0,0,-2.14,112.9,115.1,64.6,0.097,73.0,0.321,0.408,0.7659999999999999,0.354,0.261,0.67,11.5,15.7,73.2,0.38,0.371,0.33,0.7390000000000001,11.2,16.5,66.5
2015,Manhattan,2015Manhattan,16,1,0,0,0,0,0,0,0,0.31,101.9,101.6,67.7,-0.001,69.7,0.28,0.336,0.691,0.366,0.289,0.691,15.2,23.0,67.7,0.324,0.272,0.309,0.711,17.2,22.0,71.5
2015,North Florida,2015North Florida,16,1,0,0,0,0,0,0,0,2.26,108.4,106.2,67.1,-0.022,74.0,0.353,0.381,0.726,0.421,0.273,0.705,12.4,16.8,68.9,0.313,0.276,0.295,0.727,12.1,18.7,69.3
2015,Robert Morris,2015Robert Morris,16,1,0,0,0,0,0,0,0,-1.39,103.1,104.5,65.4,0.055,69.0,0.275,0.375,0.7090000000000001,0.306,0.288,0.649,13.7,18.6,68.5,0.341,0.364,0.351,0.7120000000000001,15.0,17.8,69.0
