year,team,year_team,seed,Finish,First_Rd,Second_Rd,Sweet_Sixteen,Elite_Eight,Final_Four,Championship,Pts,AdjEM,AdjO,AdjD,AdjT,Luck,Seas_PPG,Seas_Succ_3PT,Seas_3PT_Per,Seas_FT_Succ,Seas_3PT_Rate,Seas_Off_Rebound_Per,Seas_Def_Rebound_Per,Seas_Turnovers,Seas_Fouls,Seas_Opp_PPG,Seas_Opp_3PT_Succ,Seas_Opp_3PT_Rate,Seas_Opp_Off_Rebound,Seas_Opp_Def_Rebound,Seas_Opp_Turnover,Seas_Opp_Fouls,Seas_Poss
2013,Ole Miss,2013Ole Miss,12,2,1,0,0,0,0,0,1,16.95,112.3,95.3,69.2,-0.011,77.9,0.262,0.33,0.684,0.332,0.316,0.707,11.4,16.9,67.3,0.313,0.358,0.293,0.684,15.6,20.3,73.7
2013,Belmont,2013Belmont,11,1,0,0,0,0,0,0,0,14.92,111.6,96.6,65.9,0.013,76.9,0.324,0.376,0.735,0.395,0.283,0.675,13.6,18.2,64.6,0.329,0.369,0.325,0.717,17.1,18,69.8
2013,Iowa St,2013Iowa St,10,2,1,0,0,0,0,0,1,17.63,117.5,99.8,68.3,-0.046,79.6,0.371,0.37,0.731,0.439,0.328,0.729,13.3,17,71.2,0.307,0.332,0.271,0.672,13.2,17.8,72.7
2013,Western Kentucky,2013Western Kentucky,16,1,0,0,0,0,0,0,0,-0.41,101.8,102.2,64.6,0.029,67,0.292,0.332,0.68,0.364,0.344,0.707,15.1,18.9,66.3,0.328,0.317,0.293,0.656,13.9,19,68.3
2013,Northwestern St,2013Northwestern St,14,1,0,0,0,0,0,0,0,2.82,106.6,103.8,71.9,0.075,78,0.221,0.314,0.69,0.297,0.341,0.636,14,19.9,72.4,0.34,0.254,0.364,0.659,16.2,20.4,75
2013,South Dakota St,2013South Dakota St,13,1,0,0,0,0,0,0,0,6.79,112,105.2,62.6,0.03,72.6,0.324,0.394,0.773,0.364,0.277,0.755,10.5,14.3,66.4,0.355,0.351,0.245,0.723,11.1,17.5,65.8
2013,Akron,2013Akron,12,1,0,0,0,0,0,0,0,11.52,106.8,95.2,65.2,0.085,71.9,0.289,0.333,0.643,0.366,0.367,0.724,13.7,18,62.3,0.321,0.296,0.276,0.633,13.8,19,69.1
2013,Minnesota,2013Minnesota,11,2,1,0,0,0,0,0,1,19.85,114.8,95,62.3,-0.036,68.4,0.229,0.326,0.685,0.296,0.433,0.706,13.8,17.5,61.7,0.339,0.343,0.294,0.567,12.8,19.2,65.7
2013,Oklahoma,2013Oklahoma,10,1,0,0,0,0,0,0,0,13.8,111.1,97.3,65.2,0.004,71.1,0.21,0.326,0.76,0.264,0.322,0.706,11.8,17.3,66.2,0.327,0.346,0.294,0.678,13.3,18.3,69
2013,Villanova,2013Villanova,9,1,0,0,0,0,0,0,0,13.57,106.3,92.7,66.4,0.011,67.4,0.271,0.337,0.722,0.353,0.313,0.729,15.6,19,64.9,0.368,0.357,0.271,0.687,15,21.6,70
2013,James Madison,2013James Madison,16,1,0,0,0,0,0,0,0,-0.92,100.2,101.1,62.9,0.063,65.2,0.264,0.333,0.701,0.321,0.27,0.713,11.2,17.1,64.4,0.35,0.341,0.287,0.73,13.8,16.9,66.3
2013,Pacific,2013Pacific,15,1,0,0,0,0,0,0,0,3.96,106.1,102.2,62.2,0.074,66.8,0.29,0.391,0.7,0.318,0.284,0.701,11.2,18.3,65,0.347,0.382,0.299,0.716,12.8,18.1,64.4
2013,Davidson,2013Davidson,14,1,0,0,0,0,0,0,0,11.36,112.1,100.7,63.9,-0.002,73.1,0.308,0.366,0.801,0.385,0.278,0.743,11,17.6,62,0.323,0.262,0.257,0.722,12.3,18.8,66.2
2013,Montana,2013Montana,13,1,0,0,0,0,0,0,0,2.14,104.9,102.8,62.7,0.175,70.5,0.288,0.378,0.767,0.355,0.231,0.709,12.3,17.1,65.7,0.331,0.305,0.291,0.769,12.1,17.2,66.3
2013,California,2013California,12,2,1,0,0,0,0,0,1,13.11,107.3,94.2,64.9,0.041,67.5,0.179,0.304,0.725,0.234,0.312,0.707,12.5,16.2,64.4,0.336,0.294,0.293,0.688,11.1,16.7,67.9
2013,Bucknell,2013Bucknell,11,1,0,0,0,0,0,0,0,12.72,107.3,94.6,61.9,-0.014,67.3,0.206,0.36,0.748,0.243,0.294,0.787,9.5,14.7,57.7,0.309,0.308,0.213,0.706,8.9,17.6,63.8
2013,Colorado,2013Colorado,10,1,0,0,0,0,0,0,0,14.62,106.5,91.9,63.7,0.029,68.2,0.238,0.347,0.684,0.287,0.321,0.711,13.3,15.8,63.8,0.323,0.359,0.289,0.679,12.9,18.1,68.1
2013,Temple,2013Temple,9,2,1,0,0,0,0,0,1,12.67,111.3,98.6,65.6,0.038,72.8,0.3,0.334,0.725,0.372,0.295,0.696,11,16.4,68.1,0.355,0.296,0.304,0.705,13.7,17.6,69.3
2014,Florida,2014Florida,1,5,1,1,1,1,0,0,15,28.57,116.5,88,61.3,0.053,70.7,0.291,0.368,0.661,0.353,0.344,0.725,11.3,16.2,57.9,0.333,0.315,0.275,0.656,14,19.3,64.8
2014,Kansas,2014Kansas,2,2,1,0,0,0,0,0,1,24.6,119.3,94.7,66.6,-0.051,79.6,0.21,0.345,0.711,0.292,0.36,0.734,13.2,21.1,70.5,0.359,0.311,0.266,0.64,11.3,21.4,70.8
2014,Syracuse,2014Syracuse,3,2,1,0,0,0,0,0,1,21.62,114.6,93,59.6,0.016,68.2,0.22,0.335,0.703,0.271,0.38,0.698,8.9,15.9,59.5,0.346,0.407,0.302,0.62,13.3,17.7,62.4
2014,UCLA,2014UCLA,4,3,1,1,0,0,0,0,3,22.53,118.7,96.1,68.4,-0.019,81.8,0.234,0.391,0.749,0.275,0.282,0.741,10.5,17.7,70.8,0.346,0.418,0.259,0.718,14.5,18.4,72.4
2014,VCU,2014VCU,5,1,0,0,0,0,0,0,0,19.8,109.2,89.4,68.9,-0.058,75,0.297,0.349,0.674,0.339,0.332,0.725,12.3,19.5,64.9,0.301,0.3,0.275,0.668,18.3,19.4,73.2
2014,Ohio St,2014Ohio St,6,1,0,0,0,0,0,0,0,21.3,109.3,88,64,-0.043,69.8,0.249,0.326,0.689,0.331,0.284,0.728,11.6,16.5,59.8,0.294,0.317,0.272,0.716,14.7,19.5,67.4
2014,New Mexico,2014New Mexico,7,1,0,0,0,0,0,0,0,17.15,113.5,96.3,64.4,0.032,74.6,0.235,0.337,0.727,0.318,0.318,0.734,10.6,16.9,66.4,0.344,0.351,0.266,0.682,9.9,20.7,68.1
2014,Colorado,2014Colorado,8,1,0,0,0,0,0,0,0,11.2,107.7,96.5,64.8,0.12,70.9,0.22,0.32,0.716,0.302,0.335,0.753,13.2,16.6,67.9,0.357,0.359,0.247,0.665,12.3,20.5,68.9
2014,Virginia,2014Virginia,1,3,1,1,0,0,0,0,3,26.46,114.8,88.3,59.5,0.012,65.9,0.25,0.364,0.663,0.297,0.328,0.769,10.2,16,55.3,0.319,0.339,0.231,0.672,11.4,18.4,62.5
2014,Villanova,2014Villanova,2,2,1,0,0,0,0,0,1,23.68,116.3,92.6,66,0.075,78.5,0.345,0.361,0.712,0.446,0.325,0.748,11.8,19.7,66.6,0.353,0.327,0.252,0.675,13.8,20.6,70.6
2014,Iowa St,2014Iowa St,3,3,1,1,0,0,0,0,3,21.07,118.9,97.8,70.2,0.064,82.9,0.301,0.351,0.694,0.381,0.263,0.737,10.5,17.4,73.9,0.336,0.338,0.263,0.737,11.8,19.6,74.7
2014,Michigan St,2014Michigan St,4,4,1,1,1,0,0,0,7,23.92,118.6,94.7,64.4,-0.003,75.9,0.318,0.391,0.693,0.359,0.326,0.757,11.4,18.9,65.3,0.332,0.37,0.243,0.674,12.2,17.7,68.3
2014,Cincinnati,2014Cincinnati,5,1,0,0,0,0,0,0,0,19.24,109.7,90.4,61.1,0.036,68.7,0.254,0.335,0.709,0.312,0.381,0.708,11.1,17.4,58.3,0.319,0.324,0.292,0.619,14.3,18.8,65.5
2014,North Carolina,2014North Carolina,6,2,1,0,0,0,0,0,1,18.44,112.6,94.2,69.2,0,76.3,0.165,0.335,0.625,0.209,0.36,0.71,12,20.3,69.1,0.313,0.34,0.29,0.64,13.6,21.4,72.2
2014,Connecticut,2014Connecticut,7,7,1,1,1,1,1,1,63,22.13,113.6,91.5,63.2,0.08,71.9,0.297,0.387,0.761,0.338,0.296,0.688,11.7,18.2,63.1,0.329,0.316,0.312,0.704,12.9,18.5,68.1
2014,Memphis,2014Memphis,8,2,1,0,0,0,0,0,1,15.22,112.4,97.1,67.5,0.048,76.8,0.21,0.336,0.653,0.272,0.347,0.69,13.4,18,70.2,0.309,0.295,0.31,0.653,14.6,19.9,72.9
2014,Arizona,2014Arizona,1,4,1,1,1,0,0,0,7,30.11,116.5,86.4,62.8,0.014,73.1,0.217,0.356,0.655,0.265,0.35,0.775,10.4,16.4,58.1,0.314,0.262,0.225,0.65,12.4,18.6,67.2
2014,Wisconsin,2014Wisconsin,2,5,1,1,1,1,0,0,15,25.89,122,96.1,62.4,0.019,73.5,0.316,0.373,0.744,0.393,0.262,0.746,8.1,14.9,64.6,0.343,0.253,0.254,0.738,9.9,20.4,65.1
2014,Creighton,2014Creighton,3,2,1,0,0,0,0,0,1,21.72,124.2,102.5,63.6,0.024,79.5,0.391,0.422,0.752,0.446,0.258,0.735,9.9,17.6,67.4,0.336,0.348,0.265,0.742,9.9,18.7,66.8
2014,San Diego St,2014San Diego St,4,3,1,1,0,0,0,0,3,20.38,110.4,90,62.3,0.067,68.4,0.208,0.339,0.665,0.252,0.342,0.736,9.8,16.6,57.8,0.308,0.31,0.264,0.658,13.5,19.7,65.8
2014,Oklahoma,2014Oklahoma,5,1,0,0,0,0,0,0,0,17.9,117.9,100,69.6,-0.022,82.2,0.312,0.379,0.75,0.368,0.307,0.712,11.5,19,75.9,0.34,0.352,0.288,0.693,12.8,20.9,74.1
2014,Baylor,2014Baylor,6,3,1,1,0,0,0,0,3,19.39,118.9,99.5,61.3,0.012,73.8,0.301,0.384,0.671,0.345,0.396,0.685,11.8,17.5,68.4,0.367,0.323,0.315,0.604,10.3,18.8,66.4
2014,Oregon,2014Oregon,7,2,1,0,0,0,0,0,1,19.02,118.9,99.9,67.5,-0.037,81.8,0.284,0.391,0.766,0.338,0.302,0.712,11.7,21.3,74,0.323,0.316,0.288,0.698,13.8,20.4,73.2
2014,Gonzaga,2014Gonzaga,8,2,1,0,0,0,0,0,1,20.14,114,93.8,65,0.016,75.8,0.272,0.387,0.71,0.327,0.293,0.729,11.2,18.1,64.5,0.318,0.316,0.271,0.707,11.8,19.6,68.1
2014,Wichita St,2014Wichita St,1,2,1,0,0,0,0,0,1,25.36,117.8,92.4,63.5,-0.009,74.9,0.274,0.347,0.729,0.365,0.343,0.781,10.5,16.9,59.9,0.313,0.354,0.219,0.657,12,21.1,66.8
2014,Michigan,2014Michigan,2,4,1,1,1,0,0,0,7,23.44,123.9,100.5,61,0.047,74.4,0.342,0.394,0.761,0.4,0.265,0.719,9.3,14.5,65.4,0.319,0.323,0.281,0.735,11,17.2,64.6
2014,Duke,2014Duke,3,1,0,0,0,0,0,0,0,24.25,124.7,100.4,64.6,-0.035,78.6,0.338,0.394,0.726,0.39,0.326,0.697,9.4,19.3,67.1,0.305,0.24,0.303,0.674,12.3,18.8,67
2014,Louisville,2014Louisville,4,3,1,1,0,0,0,0,3,30.41,118.9,88.5,67.2,-0.045,82.1,0.294,0.371,0.659,0.356,0.366,0.69,10.3,19.5,61,0.291,0.307,0.31,0.634,17.4,20.2,70.4
2014,St Louis,2014St Louis,5,2,1,0,0,0,0,0,1,15.72,105.7,90,65.6,0.04,70.1,0.244,0.32,0.711,0.326,0.266,0.735,12.6,17.3,61.8,0.291,0.257,0.265,0.734,14.3,19.3,69.7
2014,Massachusetts,2014Massachusetts,6,1,0,0,0,0,0,0,0,13.46,110,96.5,70.3,0.065,76.1,0.214,0.347,0.682,0.265,0.31,0.707,13.5,19.6,70.8,0.313,0.27,0.293,0.69,13.5,19.7,74.1
2014,Texas,2014Texas,7,2,1,0,0,0,0,0,1,14.52,111.8,97.3,66.8,0.092,74.1,0.207,0.324,0.664,0.264,0.387,0.724,12.2,19,70,0.344,0.358,0.276,0.613,11.5,20.6,71.4
2014,Kentucky,2014Kentucky,8,6,1,1,1,1,1,0,31,22.55,118.3,95.8,64,-0.025,75.9,0.201,0.325,0.683,0.281,0.418,0.727,12.2,18.9,66.6,0.317,0.294,0.273,0.582,11,22.6,69.3
2014,Mercer,2014Mercer,14,2,1,0,0,0,0,0,1,8.34,110.8,102.4,63.6,0.022,77.2,0.321,0.39,0.735,0.371,0.302,0.711,12.2,19,67.5,0.305,0.364,0.289,0.698,13,19.2,70.1
2014,Stanford,2014Stanford,10,3,1,1,0,0,0,0,3,16.06,112.4,96.4,65.3,0.016,73.5,0.241,0.371,0.703,0.293,0.28,0.743,11.2,18.1,68.6,0.355,0.337,0.257,0.72,11.5,20.6,68.8
2014,Albany,2014Albany,16,1,0,0,0,0,0,0,0,-1.04,102.9,103.9,61.6,0.002,66,0.223,0.364,0.748,0.264,0.306,0.728,12.6,17.2,63.8,0.352,0.361,0.272,0.694,12,19.3,65.5
2014,Eastern Kentucky,2014Eastern Kentucky,15,1,0,0,0,0,0,0,0,3.96,112.4,108.4,64.2,0.036,77.4,0.346,0.386,0.754,0.439,0.205,0.685,10.8,21,71.9,0.363,0.362,0.315,0.795,16.3,19.6,68.8
2014,Western Michigan,2014Western Michigan,14,1,0,0,0,0,0,0,0,3.36,106.3,103,65.2,0.098,72.2,0.244,0.33,0.718,0.35,0.298,0.703,14.2,18.3,68.1,0.312,0.386,0.297,0.702,12.5,21.3,69.2
2014,Tulsa,2014Tulsa,13,1,0,0,0,0,0,0,0,8.93,106.1,97.2,66.8,-0.023,73.1,0.236,0.325,0.683,0.315,0.285,0.738,11.5,21.4,67.4,0.353,0.342,0.262,0.715,14.2,21.6,71.3
2014,Stephen F Austin,2014Stephen F Austin,12,2,1,0,0,0,0,0,1,10.83,112.3,101.5,61.2,0.073,75.8,0.283,0.352,0.711,0.358,0.369,0.726,11,20.9,63,0.348,0.259,0.274,0.631,16,20.2,66.8
2014,Dayton,2014Dayton,11,4,1,1,1,0,0,0,7,14.25,113.8,99.6,63.8,0.038,73.4,0.269,0.378,0.681,0.316,0.324,0.73,12,20,67.6,0.344,0.321,0.27,0.676,12.6,19.3,67.8
2014,Pittsburgh,2014Pittsburgh,9,2,1,0,0,0,0,0,1,21.89,116.9,95,62.2,-0.038,72.5,0.213,0.356,0.711,0.268,0.364,0.729,10.6,17.5,62.4,0.331,0.335,0.271,0.636,12.3,19.2,65.4
2014,Coastal Carolina,2014Coastal Carolina,16,1,0,0,0,0,0,0,0,-4.98,98.2,103.2,65.6,0.04,70.5,0.244,0.32,0.693,0.311,0.322,0.728,14.1,19.9,69,0.321,0.424,0.272,0.678,12.8,19.1,71.3
2014,Wisconsin Milwaukee,2014Wisconsin Milwaukee,15,1,0,0,0,0,0,0,0,0.08,104.7,104.6,65.8,0.119,70.4,0.303,0.33,0.733,0.407,0.259,0.706,13.6,18.3,70.9,0.316,0.324,0.294,0.741,12.7,21.3,70.1
2014,North Carolina Central,2014North Carolina Central,14,1,0,0,0,0,0,0,0,7.98,108.6,100.7,62.3,0.04,72.2,0.209,0.326,0.726,0.294,0.327,0.696,11.4,20.1,59.3,0.303,0.361,0.304,0.673,15.7,20.5,67.2
2014,Delaware,2014Delaware,13,1,0,0,0,0,0,0,0,5.83,112,106.2,70.4,0.064,79.5,0.271,0.345,0.709,0.344,0.275,0.68,9.6,18.9,75.1,0.321,0.316,0.32,0.725,11.9,20.8,72.5
2014,Harvard,2014Harvard,12,2,1,0,0,0,0,0,1,17.58,112.9,95.3,64.1,0.02,73.4,0.237,0.39,0.727,0.282,0.313,0.748,11.6,17.9,61.3,0.327,0.307,0.252,0.687,14.1,21,67.5
2014,Providence,2014Providence,11,1,0,0,0,0,0,0,0,13.81,114.6,100.8,62.9,0.051,73.2,0.258,0.35,0.781,0.317,0.339,0.724,11.6,17.3,69.5,0.33,0.287,0.276,0.661,11,19.7,68.8
2014,St Josephs,2014St Josephs,10,1,0,0,0,0,0,0,0,12.93,112.3,99.4,64.3,0.079,71.3,0.31,0.38,0.641,0.368,0.283,0.75,12.3,15.8,66.9,0.337,0.343,0.25,0.717,10.2,19,67.5
2014,George Washington,2014George Washington,9,1,0,0,0,0,0,0,0,13.82,110.8,97,65.3,0.056,73.4,0.236,0.369,0.653,0.286,0.336,0.706,13.1,18,66.9,0.314,0.36,0.294,0.664,13.4,21.8,69.8
2014,Weber St,2014Weber St,16,1,0,0,0,0,0,0,0,-0.62,106.4,107,62.9,-0.009,71.9,0.301,0.394,0.738,0.373,0.266,0.733,12.4,18.4,68.1,0.331,0.224,0.267,0.734,8.9,19.8,66.1
2014,American,2014American,15,1,0,0,0,0,0,0,0,4.57,103.4,98.9,59.7,0.007,63.9,0.298,0.382,0.71,0.357,0.254,0.728,13.9,17.2,58.6,0.314,0.307,0.272,0.746,12.2,17.7,62.4
2014,Louisiana Lafayette,2014Louisiana Lafayette,14,1,0,0,0,0,0,0,0,5.19,110.2,105,68.5,0.038,79.8,0.272,0.374,0.665,0.323,0.35,0.705,13.9,21.1,76.2,0.33,0.301,0.295,0.65,13.6,21.6,74.4
2014,New Mexico St,2014New Mexico St,13,1,0,0,0,0,0,0,0,10.54,112.9,102.4,65.2,-0.03,76.6,0.201,0.362,0.686,0.268,0.373,0.707,12.6,17.1,67.5,0.332,0.229,0.293,0.627,10.9,22.6,69.2
2014,North Dakota St,2014North Dakota St,12,2,1,0,0,0,0,0,1,11.76,115.5,103.7,62.3,0.089,74.8,0.201,0.349,0.754,0.271,0.296,0.75,9.9,18.3,67.5,0.375,0.347,0.25,0.704,11.2,18.3,65.3
2014,Nebraska,2014Nebraska,11,1,0,0,0,0,0,0,0,12.64,108.8,96.1,64.7,0.047,67,0.266,0.339,0.719,0.333,0.24,0.729,11.2,20.4,64.9,0.319,0.357,0.271,0.76,12.9,18.9,67.2
2014,BYU,2014BYU,10,1,0,0,0,0,0,0,0,13.77,114.5,100.7,70.8,-0.004,84.2,0.185,0.373,0.688,0.222,0.333,0.73,11.5,19.6,77.5,0.341,0.351,0.27,0.667,12.5,22.7,76.6
2014,Oklahoma St,2014Oklahoma St,9,1,0,0,0,0,0,0,0,20.98,115.9,95,67.2,-0.11,80.3,0.267,0.368,0.724,0.342,0.265,0.699,10.4,19.6,69.1,0.322,0.329,0.301,0.735,14.2,21.5,72.2
2014,Cal Poly,2014Cal Poly,16,1,0,0,0,0,0,0,0,-0.82,103.6,104.4,58.8,-0.044,62,0.306,0.335,0.687,0.352,0.292,0.692,9,18.8,64.7,0.34,0.31,0.308,0.708,10.8,15.6,62.3
2014,Wofford,2014Wofford,15,1,0,0,0,0,0,0,0,-1.94,100.6,102.6,60.5,0.025,65.4,0.263,0.359,0.665,0.295,0.294,0.723,10.3,17.6,63.1,0.325,0.28,0.277,0.706,12.3,17.1,64
2014,Manhattan,2014Manhattan,13,1,0,0,0,0,0,0,0,10.21,107.2,97,67.7,-0.008,77.4,0.248,0.367,0.662,0.313,0.326,0.697,14.2,24.1,70,0.327,0.279,0.303,0.674,15.7,23.6,74.2
2014,NC State,2014NC State,12,1,0,0,0,0,0,0,0,11.6,114,102.4,64.7,0.065,70.8,0.189,0.303,0.661,0.258,0.332,0.661,10.4,18.7,69.5,0.32,0.308,0.339,0.668,11.5,19.4,67.3
2014,Tennessee,2014Tennessee,11,3,1,1,0,0,0,0,3,23.69,117.9,94.2,61.6,-0.099,70.5,0.237,0.329,0.708,0.306,0.389,0.752,10.9,17.2,61.4,0.341,0.272,0.248,0.611,10.8,19.7,64.8
2014,Arizona St,2014Arizona St,10,1,0,0,0,0,0,0,0,14.82,111.2,96.4,67.4,0.003,75,0.325,0.386,0.694,0.375,0.221,0.726,11.5,19.3,68.9,0.324,0.275,0.274,0.779,12,19.8,71.8
2014,Kansas St,2014Kansas St,9,1,0,0,0,0,0,0,0,14.1,107.8,93.7,63.3,0.001,69.7,0.26,0.334,0.658,0.323,0.331,0.687,12.3,21.7,65.7,0.294,0.312,0.313,0.669,12.5,19,68.1
2015,Kentucky,2015Kentucky,1,5,1,1,1,1,0,0,15,36.91,121.3,84.4,62.4,0.048,74.9,0.218,0.35,0.722,0.281,0.399,0.72,10.6,17,54,0.274,0.31,0.28,0.601,14.1,19.9,66.4
2015,Kansas,2015Kansas,2,2,1,0,0,0,0,0,1,22.72,114.5,91.8,67,0.07,71.2,0.245,0.375,0.719,0.283,0.332,0.699,12.8,17.6,64.7,0.309,0.319,0.301,0.668,11.7,19.4,68.6
2015,Notre Dame,2015Notre Dame,3,4,1,1,1,0,0,0,7,24.96,125.4,100.4,63.4,0.062,78.8,0.315,0.392,0.74,0.386,0.262,0.706,9.4,14.2,65.6,0.329,0.326,0.294,0.738,11.3,17,66.3
2015,Maryland,2015Maryland,4,2,1,0,0,0,0,0,1,15.68,111.3,95.7,63.9,0.127,69.5,0.315,0.372,0.757,0.382,0.272,0.717,12,16.5,63.2,0.312,0.374,0.283,0.728,11.3,20.2,66.8
2015,West Virginia,2015West Virginia,5,3,1,1,0,0,0,0,3,17.64,112.6,94.9,67.9,0.087,73.9,0.27,0.318,0.66,0.339,0.39,0.703,13.1,23.4,66.8,0.366,0.318,0.297,0.61,19.6,22.4,71.4
2015,Butler,2015Butler,6,2,1,0,0,0,0,0,1,20.09,110.2,90.1,63.2,-0.023,69.6,0.248,0.358,0.68,0.29,0.322,0.773,11.4,17.6,61.2,0.306,0.339,0.227,0.678,12.6,19.2,67.2
2015,Wichita St,2015Wichita St,7,3,1,1,0,0,0,0,3,22.21,115.8,93.6,62.3,0.022,68.6,0.302,0.359,0.692,0.353,0.335,0.774,9.4,16.6,55.8,0.345,0.297,0.226,0.665,13.3,17.6,63.4
2015,Cincinnati,2015Cincinnati,8,2,1,0,0,0,0,0,1,14.15,108.2,94,59.8,-0.016,62.4,0.242,0.333,0.674,0.306,0.36,0.707,12.8,14.7,55.3,0.329,0.334,0.293,0.64,12.1,17.1,61.7
2015,Wisconsin,2015Wisconsin,1,6,1,1,1,1,1,0,31,33.72,129,95.2,58.7,0.015,71.9,0.291,0.357,0.763,0.37,0.306,0.788,7.4,12,56.1,0.36,0.267,0.212,0.694,10,18,60.9
2015,Arizona,2015Arizona,2,4,1,1,1,0,0,0,7,32.36,119.9,87.5,65.8,-0.033,76.4,0.199,0.36,0.699,0.258,0.337,0.815,11.2,17.9,58.6,0.329,0.314,0.185,0.663,14.1,21,68.5
2015,Baylor,2015Baylor,3,1,0,0,0,0,0,0,0,22.14,116.6,94.5,61.5,-0.035,69.1,0.304,0.382,0.667,0.332,0.406,0.704,12.4,16.7,60.3,0.298,0.359,0.296,0.594,12.4,18.1,64.7
2015,North Carolina,2015North Carolina,4,3,1,1,0,0,0,0,3,23.85,119.1,95.3,69.2,-0.026,77.9,0.184,0.345,0.701,0.226,0.385,0.717,12.7,19.3,68.4,0.298,0.371,0.283,0.615,12.5,18.2,71.9
2015,Arkansas,2015Arkansas,5,2,1,0,0,0,0,0,1,16.44,114.7,98.3,69.3,0.045,78,0.257,0.35,0.724,0.311,0.344,0.685,11.7,18.9,70.1,0.353,0.313,0.315,0.656,16,19.3,72.5
2015,Xavier,2015Xavier,6,3,1,1,0,0,0,0,3,19.49,116.6,97.1,65,-0.062,73.6,0.257,0.349,0.725,0.328,0.291,0.75,12.1,18,67.6,0.349,0.373,0.25,0.709,12.9,20,68.6
2015,VCU,2015VCU,7,1,0,0,0,0,0,0,0,16.27,111.1,94.9,66.5,0.043,72.5,0.335,0.342,0.656,0.399,0.3,0.72,10.6,19.2,65.5,0.344,0.353,0.28,0.7,16.2,18.7,69.7
2015,Oregon,2015Oregon,8,2,1,0,0,0,0,0,1,13.88,115.2,101.3,66.6,0.119,75,0.295,0.367,0.767,0.339,0.287,0.708,11.7,18.5,71,0.333,0.325,0.292,0.713,11.6,17.6,70.5
2015,Villanova,2015Villanova,1,2,1,0,0,0,0,0,1,30.65,122.7,92,64.2,0.031,76.3,0.354,0.389,0.727,0.429,0.316,0.734,10.9,16.6,60.9,0.308,0.325,0.266,0.684,14.2,19.7,67.6
2015,Virginia,2015Virginia,2,2,1,0,0,0,0,0,1,30.06,115.6,85.5,58,0.023,65.3,0.232,0.361,0.723,0.273,0.331,0.781,9.4,14.3,50.8,0.305,0.364,0.219,0.669,10.6,16,60.2
2015,Oklahoma,2015Oklahoma,3,3,1,1,0,0,0,0,3,22.8,112.5,89.7,66.7,-0.045,71.9,0.281,0.343,0.735,0.336,0.291,0.709,12.1,16.4,62.8,0.31,0.337,0.291,0.709,13.8,17.9,70.3
2015,Louisville,2015Louisville,4,4,1,1,1,0,0,0,7,21.21,110.2,88.9,64.6,0.027,69.2,0.245,0.304,0.66,0.326,0.341,0.713,11.9,17.7,59.5,0.293,0.314,0.287,0.659,14.5,19.4,67.7
2015,Northern Iowa,2015Northern Iowa,5,2,1,0,0,0,0,0,1,20.98,116.3,95.3,58.2,0.018,65.4,0.337,0.398,0.726,0.399,0.245,0.753,10.5,14.4,54.3,0.315,0.381,0.247,0.755,11.3,18.5,59.7
2015,Providence,2015Providence,6,1,0,0,0,0,0,0,0,16.72,112.6,95.9,65.2,0.038,70.2,0.208,0.31,0.71,0.284,0.324,0.728,11.8,18.4,65.5,0.333,0.358,0.272,0.676,12.9,19.4,68.1
2015,Michigan St,2015Michigan St,7,5,1,1,1,1,0,0,15,21.72,116.6,94.9,63.1,-0.017,71.9,0.314,0.386,0.633,0.347,0.336,0.78,11.6,18.5,63.4,0.323,0.353,0.22,0.664,11,18,66.7
2015,NC State,2015NC State,8,3,1,1,0,0,0,0,3,15.93,114.9,98.9,64.1,-0.003,70.4,0.283,0.361,0.683,0.324,0.328,0.717,10.5,17.6,65.4,0.332,0.313,0.283,0.672,10,19.2,66.7
2015,Duke,2015Duke,1,7,1,1,1,1,1,1,63,32.48,124.5,92,65.8,0.067,80.6,0.282,0.386,0.691,0.345,0.36,0.717,11.2,16,65.6,0.32,0.277,0.283,0.64,12.6,19.3,68.4
2015,Gonzaga,2015Gonzaga,2,4,1,1,1,0,0,0,7,27.78,121.7,93.9,64.7,0.018,78.2,0.273,0.409,0.689,0.321,0.321,0.742,10.6,17.2,61.1,0.323,0.305,0.258,0.679,11.5,19.8,67
2015,Iowa St,2015Iowa St,3,1,0,0,0,0,0,0,0,21.49,119,97.5,69.6,0.005,78.4,0.298,0.366,0.696,0.368,0.27,0.727,11.1,15.5,69.3,0.352,0.346,0.273,0.73,12.9,19.2,71.2
2015,Georgetown,2015Georgetown,4,2,1,0,0,0,0,0,1,19.13,114.3,95.1,64,0,70.7,0.248,0.347,0.702,0.316,0.332,0.722,12.5,20.2,64.6,0.359,0.351,0.278,0.668,13.5,20.2,67.3
2015,Utah,2015Utah,5,3,1,1,0,0,0,0,3,27.24,116.4,89.2,60.5,-0.054,71.7,0.323,0.402,0.702,0.378,0.303,0.75,11.2,17,57.2,0.316,0.283,0.25,0.697,11.5,19.6,64.5
2015,SMU,2015SMU,6,1,0,0,0,0,0,0,0,17.51,113.1,95.6,63.1,-0.004,69.4,0.182,0.36,0.705,0.229,0.353,0.737,12.4,16.3,59.7,0.322,0.458,0.263,0.647,12.6,18.8,64.8
2015,Iowa,2015Iowa,7,2,1,0,0,0,0,0,1,19.02,114.2,95.1,63.7,-0.007,69.4,0.244,0.332,0.745,0.307,0.339,0.719,11.3,15.9,61.9,0.324,0.365,0.281,0.661,12.5,18.2,66.7
